"YQ4gaf src","FmcO7b","vWB2ve","T7nuU 2","WHxBId","gjvCCd"
"https://lh3.googleusercontent.com/a/ACg8ocJBCvlr55s2Xz7mFrYMjIm458K4-djXuAGijgECEgn2t0mBsA=s128-w32-d-h32-cc-rp","Kevin SMALL","3 weeks ago","i like it game i like astro and god of war and uncharted and  horizon zero dawn and i play my brothers like it too","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjU30CEFX7bshNFUQRwSv-8UDAFsDt0gt7wovolzbK2iHsdYgKlu=s128-w32-d-h32-cc-rp","이혜연","5 months ago","This game is amazing. My only gripe is that the challenge levels seem incongruent to the rest of the game.","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a/ACg8ocLRrymBxnRVjoE5_67fD2m_mk11rgYtMcy8La_vdUjKXH1I7Q=s128-w32-d-h32-cc-rp","Peter Heusuk","3 months ago","This game is not  that fun to play my friend spent money on it and he said he would of just played Mario on his Switch.","You and 1 other person found this helpful.","1 person found this helpful."
"https://lh3.googleusercontent.com/a-/ALV-UjXilGjouBEKeLnHVNq4lnwqKiJSUsf99G3gL78y5u51NcS5Csb2=s128-w32-d-h32-cc-rp","RICH COLE","6 months ago","I LOVE IT !     I found the coolest Bot named Michelle   : )","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a/ACg8ocIowGwO6ZNfj0jBTHV8ejaNo83BTMcQAr7xTi10Slxa1AyMrg=s128-w32-d-h32-cc-rp","garry fletch","6 months ago","Fantastic game! I can't wait until they make another Astro game.","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjWss4vcg-CxkgHVtfOwHBq-GB2dBOLk1OHjdrO9P8ng80zN4Yk=s128-w32-d-h32-cc-rp","Josh","6 months ago","this game is amazing even tho i never played it. i just want you to win","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjX58eqpXbmNWuf7QNXggh77MvYSj568flpJ3CCEItAm8nE6EEea=s128-w32-d-h32-cc-rp","Abdulkader Fathalla","6 months ago","It has a very special amazing mode. Incredible","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjX6CGMIqE1KiknbaOD9viJjA1C7NoYk2cwGaAkd_kpKH4kwzWKW=s128-w32-d-h32-cc-rp","Skyler Sturgis-Garneau","6 months ago","Everything I wanted and more. The perfect game.","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjUCBiebLA0RPBE28DPrIlhaj865ElhncXCagyUgA4ER5Q6DWr0=s128-w32-d-h32-cc-rp","Jozsef Domonkos","3 months ago","Best game of 2024!
Deserves game of the year award!","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjV2hY-nWXs4yAVYu6hIppH2RVIWX7Xp9LS3XAoB2Sg5nAHSBJ4p=s128-w32-d-h32-cc-rp","Akshita Bhardwaj","3 months ago","I don't think they deserve the GOTY. Really sad to see why they got this award this is totally for kids game!","You and 2 other people found this helpful.","2 people found this helpful."
"https://lh3.googleusercontent.com/a/ACg8ocKsHoPpA0c9s0kQXEo9nbgmgBfaL64gCDdNPuDSEuw13kTQ6w=s128-w32-d-h32-cc-rp","The world of BMS","6 months ago","Only Nintendo or X-box stans dislike this game. This game is really amazing.","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a/ACg8ocKhRR7B-HxY2ZpOEGYdSFc4dvJcdY9cVWS5LFalgvExAV1uSQ=s128-w32-d-h32-cc-rp","Shazia Usman","2 months ago","Perfection in every way.
An absolute masterpiece","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjVdVqPP0fV35sJTnl0mNjx8Udf869cYsCYInAJ-JIqgjxcoSMQxVg=s128-w32-d-h32-cc-rp","Jesse Beck","6 months ago","Loved it only playstation games to use the controller to its potential to make an immersive fun experience","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a/ACg8ocJT4g7vLn305XSMVrcGewBj1rSP7kZ39TFWrm2KWhbpdTrdXg=s128-w32-d-h32-cc-rp","A D","a month ago","Incredibly entertaining and at times challenging. Never boring.","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjVcWucZfmS3IAurOtkRv186rQp5GpXpoIi2iKFt9bKgUS0dZ2vf=s128-w32-d-h32-cc-rp","kirboi","3 months ago","I liked it a lot  it was a fun platformer and I give it like a 9.5 or 9 outta 10","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjUr4O8gp-r-FRTnTREco-MAiQfTg5KFfpyhJz07rA1SvTzzsknw=s128-w32-d-h32-cc-rp","civilian below the zone","6 months ago","Its like they took mario 64 and brought it up to date i love it","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjUwwJs3Kp_K53yWGzlD__lWL_o1SKmUCf85cKAQB4ux-2B8YLbjRQ=s128-w32-d-h32-cc-rp","Kieran Duffy","6 months ago","Such a magnificent platformer. Truly a gem of a game.","You and 1 other person found this helpful.","1 person found this helpful."
"https://lh3.googleusercontent.com/a-/ALV-UjVrKnJYlch8QgLl-w7zKJKPBpLelKoG0H1y7WZ19yGdfVJKTqU=s128-w32-d-h32-cc-rp","Emin Hrustanovic","3 months ago","This game is SO GOOD like I play it every day and I still enjoy it","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjVNCmzQzlEEukW86nrMwWWieHT9_fb86lZ8qf6qbsvSmHkR7BQ=s128-w32-d-h32-cc-rp","Kody Thomas","2 months ago","Love how the Sony ponies think this is peak...enjoy your Mario galaxy wannabe nerds","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjUQ7_Lc9KPdvi7Yx62E01l9ZHcP4aj4tWvgvlPQHJnfKV_mjvBE=s128-w32-d-h32-cc-rp","Jordan Richardson","5 months ago","One of the best games to come out for the PS5, GOTY in my opinion","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjU57yM5V_2JwQgEc965dRw9Iw2erXtw8Q1vWEudUrBgLNtTYhRO=s128-w32-d-h32-cc-rp","Lorissa Savea","5 months ago","Best game I ever played even though it took me 2 days to finish;)","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjW2YWvdfulO2bHsHGbbhAjakKz-wna1mFUC7sqFmMsQF-Nckzfj=s128-w32-d-h32-cc-rp","Saa'd Al-Alami","2 months ago","One of the best games and so nostalgic 🥺🙏🏼
A true PS boy.","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjW5-67v-iYINrbdCAE6usSMS_4M3xB4NTKU51XeZcCeQ4PDHvjU=s128-w32-d-h32-cc-rp","Harry Zou","3 months ago","meh, it is just a huge ad game, fun but doesn't deserve GOTY, should be 4 stars, but take one out for sony's buy out for TGA.","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjX2xddgFmUtciEAJflTdLzLm_IbeBUr8eTNfpao0Nby_eQ9d97a=s128-w32-d-h32-cc-rp","Tyler Yamamoto","6 months ago","Fantastic game. One of the best of the year.","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a/ACg8ocLRDAisaqdAOgQ8WMzVFUeVmM0zOzu4YvpQYVimL67yvbJvaA=s128-w32-d-h32-cc-rp","Chris Loat","6 months ago","What more can I say that others have not already?

Instant classic","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a/ACg8ocJBJI8Yzjuyaee6Gm6pcTIxub1skvSWIkcbZB0ESUeyEcUm=s128-w32-d-h32-cc-rp","Yahir Sanchez","6 months ago","This game is so fun! It reminds me of super Mario galaxy","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjWt6EHH1GdtNSpvGker6FUEtlIQQKnnd3TW9oIfqjJMCqNbNwtg=s128-w32-d-h32-cc-rp","Mickey Yang","3 months ago","Game of the Year, congrat! Definitely don't deserve it but whatever","You and 3 other people found this helpful.","3 people found this helpful."
"https://lh3.googleusercontent.com/a-/ALV-UjXom28o_VejMvRQ6R7jhJPFOw91GAF3frJERr6VW-RI8W2NuOE=s128-w32-d-h32-cc-rp","Brady Sirois","6 months ago","Best game this year I love the character Astro (I have not played it yet)","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjUDJ4Ht9jQbdqmhf1qttgNmO0hYCczxcQC-LRmwVmxIuhvK20wq=s128-w32-d-h32-cc-rp","Joseph Ferraro","3 months ago","Good game. Plat'd.  Here to offset review bombs. Deserves GOTY.","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjVlHTUK3vFl2QVBgSthU1x8zKTV92Nq1Zx52I2JYnVGp9c1nTwW=s128-w32-d-h32-cc-rp","Mason Consoli","6 months ago","GOTY I SWEAR, love the platformers power ups, and references to ps characters Must Buy","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjVAelIeC6B-NH1L6r84rmDNC0A0J52RPyiG75E83XvVai3HqzU=s128-w32-d-h32-cc-rp","Viceroy44","6 months ago","GOTY amazing game its so good and really reminds me of older platformers","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjXC3t_bX6hOnsbh8IlBr-0T4l3si7FuncYTIUrKsDI5TkcFmwA=s128-w32-d-h32-cc-rp","Diego","6 months ago","Masterpiece, the cameos, the ending, the creativity poured into this absolute Game Of The Year, this was really the ASTRO BOY 🥲🫡","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjXr6Jes6lUOEwask82PqUH4b1YDc803F8ypeA1v9AciZQVKgibE=s128-w32-d-h32-cc-rp","Buttered Toast","6 months ago","Very fun platformer, probably the best so far on ps5 if you ask me (:","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjVmq9D4uFqtHnJ01xTw2-JEhTlzyFMJEftouLOeoyo-2g9vaNPJ=s128-w32-d-h32-cc-rp","Divyansh Goyal","5 months ago","The bots are too cute… Easy 10/10, great work Team Asobi","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjXoJ0I7Et_COPbFC6-tPVE0QIBQSa6hbqyqApNxqGZ3f-102fI=s128-w32-d-h32-cc-rp","AbdurRahman Qureshi","5 months ago","IT IS SOOOOOOOOOOOOOOOOOOOOO GOOD STOPS KIDS FROM SCROLLING ALL DAY AND IS REALLY FUN","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a/ACg8ocIf4VFEmmkutGgCAXmx0WUkmDbB-UIKa3DdXL8IGRPiY7Sak9hu=s128-w32-d-h32-cc-rp","Niv","5 months ago","Amazing game!! So fun and brilliant 🤩","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjWbNmS8M00ODNMdIwBqiocUejXlEB9GX7iN6oKsHQMNc-w5bQzs=s128-w32-d-h32-cc-rp","Logan Oliver","6 months ago","This is truly peak gaming a celebration of playstation whilst still being good is just crazy.","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjVwoVnsdZZ0sUsFjVRI8ObjQiUoK8Dxy2f7O-TFPs_yIzJYZxPV=s128-w32-d-h32-cc-rp","Johanna Charlotte","5 months ago","My new favourite game, so cute and creative there's nothing to dislike","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjXFo6_glMSk_Uq1u-9JTBc8quN2lUUu7Z1K28wSwtQ7oC5AQCHc=s128-w32-d-h32-cc-rp","Stone VanAllen","6 months ago","Very pleased, sets a precedent for how modern platformers should be going forward.","You and 1 other person found this helpful.","1 person found this helpful."
"https://lh3.googleusercontent.com/a-/ALV-UjVcuvbQr8J8Srb8NHNo87wdE1uRTGNr2Wyv2W7ibiWawSEvL1I=s128-w32-d-h32-cc-rp","Mohammed Bah","6 months ago","It's amazing the boss fights are good The graphics are amazing Seriously play it","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjUBG_LSSuDKYj2646X53wa-ReroJ0Q7O_CzO9PBjadrn085xRBc=s128-w32-d-h32-cc-rp","The Gould Family","3 months ago","so fun can not stop playing it this game was so worth the money  :)","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjWIDUErTxCxtCoUzOj5J8otHfqmYBJKxYbelMw0SHfUQ4nhYa_Esg=s128-w32-d-h32-cc-rp","Timothy Bennett","6 months ago","I loved this game worth the money big time thank you playstation","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjU8-WDjFbSs6kfVjTos3adkxJ9qkOVijC9NsbSVSeuJRt2pVt8=s128-w32-d-h32-cc-rp","Dominic Cilli","5 months ago","Incredible game, super optimized and really shows the potential for immersion using the dualsense","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjULy5GJkEboCB2Er9W7y4XTqNlDjpBpJ5hudS1Zo_Who8lurbY=s128-w32-d-h32-cc-rp","Joe G","6 months ago","Seams rehashed from the original version that was free with PS5! The price is way to high!","You and 5 other people found this helpful.","5 people found this helpful."
"https://lh3.googleusercontent.com/a-/ALV-UjX0DPoqJ4LIk3-Tfygo6t2ia5AdOoI19PHXPNJnM1I0tDnwdveM=s128-w32-d-h32-cc-rp","John Morey","6 months ago","Amazing game to play with your kids or to sneak away and play on your own!","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a/ACg8ocKLZkfcNS8I67kP71j_cmTC9Z1k8hI6oBv7sLxdG-BYROyT1g=s128-w32-d-h32-cc-rp","Leah Xie","6 months ago","expensive and boring. can't give one more star since the gen1 astro game is free","You and 1 other person found this helpful.","1 person found this helpful."
"https://lh3.googleusercontent.com/a/ACg8ocLg-ER0ym72VrN7AE25tzG2iZMR0us6QKw6bNMqIYumPMlNwA=s128-w32-d-h32-cc-rp","Eduardo Mendoza","a week ago","Best game in my opinion it reminds me of games like uncharted.","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a/ACg8ocKP9Sh2hFCTQc41ddYLdovAaFyyu4vrt6LWfKTeCTtYY9fEAg=s128-w32-d-h32-cc-rp","Gavin Houn","2 months ago","Best game ever played 1/2 the game in one day totally recommend 👌 👍","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a/ACg8ocImDfHNENOHT4SSFKa1MzZ6LHsjMtVSnAPTRu6xqMHD74lkKA=s128-w32-d-h32-cc-rp","Jonathan Ferluga","6 months ago","Can’t find a fault. Great game.","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a/ACg8ocJIEbIHRZTK7N0rYL2Og527Q26zkDEml_ypR4lQffxSvfkCIYU=s128-w32-d-h32-cc-rp","Landon Towsley","3 months ago","I haven't played but my friend keeps saying how good it is","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjX_o-zTAsk9amC8-LdCjzirYHdb5qzc5zPfE8bjvwgXB75oj3E=s128-w32-d-h32-cc-rp","Animus Bot","6 months ago","Perfect game for everyone in the family, don’t sleep on this one!","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a/ACg8ocJyzzfPP-6Z-klWU6UyhHvRGYnUL4eA8IEpiN6uAd-tSdsoFQ=s128-w32-d-h32-cc-rp","D","2 months ago","How did this game get GOTY, it's very linear, can't even imagine how much Sony  paid the judges to make it GOTY.","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a/ACg8ocK2KJcyGu4DtXsIpT2l9fVJ3uqS752ULkmg-8GQ5qHolgXazw=s128-w32-d-h32-cc-rp","vaughn finlay","6 months ago","Extremely difficult, the free PS5 game was amazing but this is extremely difficult and unfair to gamers who rely on Accessibility Features!","You and 6 other people found this helpful.","6 people found this helpful."
"https://lh3.googleusercontent.com/a/ACg8ocJCxM84tTaoVhBvjF3mmZakARe0Jjp2dl5LMbl4Xzd6wKVqrg=s128-w32-d-h32-cc-rp","Leule","3 months ago","Such a good game I never want to stop playing it","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a/ACg8ocJb8Sn4_LYSPZs9Kt5Ws5EbOZID1SBAvSEFy7be-ugbQ6aW-Q=s128-w32-d-h32-cc-rp","Jeremiah Dunwoody","6 months ago","One of my best games my first play through it is a 10/10","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjWUTumyjSGruDCUG08KpkRyq_pnpBBaFXRxWX2JbT0Dwlyl-DrT=s128-w32-d-h32-cc-rp","melve rowlands","6 months ago","Easily one of the best games of this kind anyone has ever created 👏","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a/ACg8ocLo6ql5Fd8Tkat_SxlBbEbWNNA58G2ByXTBDHqmOgPbitoh=s128-w32-d-h32-cc-rp","Chris Whittington","6 months ago","Wonderful game, my 7 year old daughter has found heaven on earth!","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjXC7z70BTkmt4h_jLzdcYJzDb7kPWozQjWwLy7ERcwfAE8ip3k=s128-w32-d-h32-cc-rp","Yannick Krüger","2 months ago","Won game of the year

but the game is shit i played it its for little kids its not even a game its a tech demo","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a/ACg8ocISYVgEfCV793qU9Ir2fNZ_mfWmE1JikGv6zDEqBJ-cgaEQfQ=s128-w32-d-h32-cc-rp","Anubhav Dash","3 months ago","very nice, this game has won 2  ""THE GAME AWARDS"" in different genres..","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjV34yt3z5lOzYLNv6M4qAS1RSnjhStjkQ9hjE_-WMM4LdwNv1Q=s128-w32-d-h32-cc-rp","Muhammad fahim","6 months ago","My little bro grinds this game, after checking it out, I see why. Casual but a bit challenging when you need it","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a/ACg8ocLPNnN7Q7aHPGPDkDRxFkcd4efTKWh28hT2DLcT58AsD7b7BQ=s128-w32-d-h32-cc-rp","Rhonda Sims","6 months ago","One of the cutest most fun games I've ever played","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjUNfyIWFX-Dj6BKUwjNEcCPMPs2HVmMuzhlQadooWg9NTqpNPSL=s128-w32-d-h32-cc-rp","Brandon Bennett","6 months ago","This game takes Astro's Playroom to the next level. Love this game.","You found this helpful.","Was this review helpful to you?"
